,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Concepte,Rang_soroll,Valor,Lloguer_mitja_mensual,Lloguer_mitja_m2
16960,3,Sants-Montjuïc,18,Sants,PATIS_D,<40 dB,97.37,784.14,13.15
16961,3,Sants-Montjuïc,18,Sants,PATIS_D,40-45 dB,0.0,784.14,13.15
16962,3,Sants-Montjuïc,18,Sants,PATIS_D,45-50 dB,0.0,784.14,13.15
16963,3,Sants-Montjuïc,18,Sants,PATIS_D,50-55 dB,1.16,784.14,13.15
16964,3,Sants-Montjuïc,18,Sants,PATIS_D,55-60 dB,0.62,784.14,13.15
16965,3,Sants-Montjuïc,18,Sants,PATIS_D,60-65 dB,0.85,784.14,13.15
16966,3,Sants-Montjuïc,18,Sants,PATIS_D,65-70 dB,0.0,784.14,13.15
16967,3,Sants-Montjuïc,18,Sants,PATIS_D,70-75 dB,0.0,784.14,13.15
16968,3,Sants-Montjuïc,18,Sants,PATIS_D,75-80 dB,0.0,784.14,13.15
16969,3,Sants-Montjuïc,18,Sants,PATIS_D,>=80 dB,0.0,784.14,13.15
16970,4,Les Corts,19,les Corts,PATIS_D,<40 dB,96.61,1000.12,14.29
16971,4,Les Corts,19,les Corts,PATIS_D,40-45 dB,0.0,1000.12,14.29
16972,4,Les Corts,19,les Corts,PATIS_D,45-50 dB,0.0,1000.12,14.29
16973,4,Les Corts,19,les Corts,PATIS_D,50-55 dB,1.4,1000.12,14.29
16974,4,Les Corts,19,les Corts,PATIS_D,55-60 dB,1.3,1000.12,14.29
16975,4,Les Corts,19,les Corts,PATIS_D,60-65 dB,0.69,1000.12,14.29
16976,4,Les Corts,19,les Corts,PATIS_D,65-70 dB,0.0,1000.12,14.29
16977,4,Les Corts,19,les Corts,PATIS_D,70-75 dB,0.0,1000.12,14.29
16978,4,Les Corts,19,les Corts,PATIS_D,75-80 dB,0.0,1000.12,14.29
16979,4,Les Corts,19,les Corts,PATIS_D,>=80 dB,0.0,1000.12,14.29
16980,4,Les Corts,20,la Maternitat i Sant Ramon,PATIS_D,<40 dB,100.0,921.15,13.34
16981,4,Les Corts,20,la Maternitat i Sant Ramon,PATIS_D,40-45 dB,0.0,921.15,13.34
16982,4,Les Corts,20,la Maternitat i Sant Ramon,PATIS_D,45-50 dB,0.0,921.15,13.34
16983,4,Les Corts,20,la Maternitat i Sant Ramon,PATIS_D,50-55 dB,0.0,921.15,13.34
16984,4,Les Corts,20,la Maternitat i Sant Ramon,PATIS_D,55-60 dB,0.0,921.15,13.34
16985,4,Les Corts,20,la Maternitat i Sant Ramon,PATIS_D,60-65 dB,0.0,921.15,13.34
16986,4,Les Corts,20,la Maternitat i Sant Ramon,PATIS_D,65-70 dB,0.0,921.15,13.34
16987,4,Les Corts,20,la Maternitat i Sant Ramon,PATIS_D,70-75 dB,0.0,921.15,13.34
16988,4,Les Corts,20,la Maternitat i Sant Ramon,PATIS_D,75-80 dB,0.0,921.15,13.34
16989,4,Les Corts,20,la Maternitat i Sant Ramon,PATIS_D,>=80 dB,0.0,921.15,13.34
16990,4,Les Corts,21,Pedralbes,PATIS_D,<40 dB,89.43,1785.88,16.14
16991,4,Les Corts,21,Pedralbes,PATIS_D,40-45 dB,0.0,1785.88,16.14
16992,4,Les Corts,21,Pedralbes,PATIS_D,45-50 dB,0.0,1785.88,16.14
16993,4,Les Corts,21,Pedralbes,PATIS_D,50-55 dB,3.38,1785.88,16.14
16994,4,Les Corts,21,Pedralbes,PATIS_D,55-60 dB,7.19,1785.88,16.14
16995,4,Les Corts,21,Pedralbes,PATIS_D,60-65 dB,0.0,1785.88,16.14
16996,4,Les Corts,21,Pedralbes,PATIS_D,65-70 dB,0.0,1785.88,16.14
16997,4,Les Corts,21,Pedralbes,PATIS_D,70-75 dB,0.0,1785.88,16.14
16998,4,Les Corts,21,Pedralbes,PATIS_D,75-80 dB,0.0,1785.88,16.14
16999,4,Les Corts,21,Pedralbes,PATIS_D,>=80 dB,0.0,1785.88,16.14
17000,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",PATIS_D,<40 dB,100.0,1231.01,16.66
17001,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",PATIS_D,40-45 dB,0.0,1231.01,16.66
17002,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",PATIS_D,45-50 dB,0.0,1231.01,16.66
17003,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",PATIS_D,50-55 dB,0.0,1231.01,16.66
17004,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",PATIS_D,55-60 dB,0.0,1231.01,16.66
17005,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",PATIS_D,60-65 dB,0.0,1231.01,16.66
17006,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",PATIS_D,65-70 dB,0.0,1231.01,16.66
17007,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",PATIS_D,70-75 dB,0.0,1231.01,16.66
17008,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",PATIS_D,75-80 dB,0.0,1231.01,16.66
17009,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",PATIS_D,>=80 dB,0.0,1231.01,16.66
17010,5,Sarrià-Sant Gervasi,23,Sarrià,PATIS_D,<40 dB,95.65,1353.54,17.45
17011,5,Sarrià-Sant Gervasi,23,Sarrià,PATIS_D,40-45 dB,0.0,1353.54,17.45
17012,5,Sarrià-Sant Gervasi,23,Sarrià,PATIS_D,45-50 dB,0.0,1353.54,17.45
17013,5,Sarrià-Sant Gervasi,23,Sarrià,PATIS_D,50-55 dB,3.3,1353.54,17.45
17014,5,Sarrià-Sant Gervasi,23,Sarrià,PATIS_D,55-60 dB,1.05,1353.54,17.45
17015,5,Sarrià-Sant Gervasi,23,Sarrià,PATIS_D,60-65 dB,0.0,1353.54,17.45
17016,5,Sarrià-Sant Gervasi,23,Sarrià,PATIS_D,65-70 dB,0.0,1353.54,17.45
17017,5,Sarrià-Sant Gervasi,23,Sarrià,PATIS_D,70-75 dB,0.0,1353.54,17.45
17018,5,Sarrià-Sant Gervasi,23,Sarrià,PATIS_D,75-80 dB,0.0,1353.54,17.45
17019,5,Sarrià-Sant Gervasi,23,Sarrià,PATIS_D,>=80 dB,0.0,1353.54,17.45
17020,5,Sarrià-Sant Gervasi,24,les Tres Torres,PATIS_D,<40 dB,98.4,1627.2,16.83
17021,5,Sarrià-Sant Gervasi,24,les Tres Torres,PATIS_D,40-45 dB,0.0,1627.2,16.83
17022,5,Sarrià-Sant Gervasi,24,les Tres Torres,PATIS_D,45-50 dB,0.0,1627.2,16.83
17023,5,Sarrià-Sant Gervasi,24,les Tres Torres,PATIS_D,50-55 dB,1.05,1627.2,16.83
17024,5,Sarrià-Sant Gervasi,24,les Tres Torres,PATIS_D,55-60 dB,0.03,1627.2,16.83
17025,5,Sarrià-Sant Gervasi,24,les Tres Torres,PATIS_D,60-65 dB,0.52,1627.2,16.83
17026,5,Sarrià-Sant Gervasi,24,les Tres Torres,PATIS_D,65-70 dB,0.0,1627.2,16.83
17027,5,Sarrià-Sant Gervasi,24,les Tres Torres,PATIS_D,70-75 dB,0.0,1627.2,16.83
17028,5,Sarrià-Sant Gervasi,24,les Tres Torres,PATIS_D,75-80 dB,0.0,1627.2,16.83
17029,5,Sarrià-Sant Gervasi,24,les Tres Torres,PATIS_D,>=80 dB,0.0,1627.2,16.83
17030,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,PATIS_D,<40 dB,92.56,1235.24,15.32
17031,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,PATIS_D,40-45 dB,0.0,1235.24,15.32
17032,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,PATIS_D,45-50 dB,0.0,1235.24,15.32
17033,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,PATIS_D,50-55 dB,2.82,1235.24,15.32
17034,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,PATIS_D,55-60 dB,3.04,1235.24,15.32
17035,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,PATIS_D,60-65 dB,1.58,1235.24,15.32
17036,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,PATIS_D,65-70 dB,0.0,1235.24,15.32
17037,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,PATIS_D,70-75 dB,0.0,1235.24,15.32
17038,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,PATIS_D,75-80 dB,0.0,1235.24,15.32
17039,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,PATIS_D,>=80 dB,0.0,1235.24,15.32
17040,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,PATIS_D,<40 dB,87.94,1312.36,14.6
17041,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,PATIS_D,40-45 dB,0.0,1312.36,14.6
17042,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,PATIS_D,45-50 dB,0.0,1312.36,14.6
17043,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,PATIS_D,50-55 dB,8.59,1312.36,14.6
17044,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,PATIS_D,55-60 dB,1.58,1312.36,14.6
17045,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,PATIS_D,60-65 dB,1.89,1312.36,14.6
17046,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,PATIS_D,65-70 dB,0.0,1312.36,14.6
17047,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,PATIS_D,70-75 dB,0.0,1312.36,14.6
17048,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,PATIS_D,75-80 dB,0.0,1312.36,14.6
17049,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,PATIS_D,>=80 dB,0.0,1312.36,14.6
17050,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,PATIS_D,<40 dB,85.42,929.12,14.82
17051,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,PATIS_D,40-45 dB,0.0,929.12,14.82
17052,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,PATIS_D,45-50 dB,0.0,929.12,14.82
17053,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,PATIS_D,50-55 dB,8.13,929.12,14.82
17054,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,PATIS_D,55-60 dB,3.99,929.12,14.82
17055,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,PATIS_D,60-65 dB,2.46,929.12,14.82
17056,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,PATIS_D,65-70 dB,0.0,929.12,14.82
17057,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,PATIS_D,70-75 dB,0.0,929.12,14.82
17058,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,PATIS_D,75-80 dB,0.0,929.12,14.82
17059,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,PATIS_D,>=80 dB,0.0,929.12,14.82
17060,6,Gràcia,28,Vallcarca i els Penitents,PATIS_D,<40 dB,97.34,913.12,14.13
17061,6,Gràcia,28,Vallcarca i els Penitents,PATIS_D,40-45 dB,0.0,913.12,14.13
17062,6,Gràcia,28,Vallcarca i els Penitents,PATIS_D,45-50 dB,0.0,913.12,14.13
17063,6,Gràcia,28,Vallcarca i els Penitents,PATIS_D,50-55 dB,1.88,913.12,14.13
17064,6,Gràcia,28,Vallcarca i els Penitents,PATIS_D,55-60 dB,0.0,913.12,14.13
17065,6,Gràcia,28,Vallcarca i els Penitents,PATIS_D,60-65 dB,0.78,913.12,14.13
17066,6,Gràcia,28,Vallcarca i els Penitents,PATIS_D,65-70 dB,0.0,913.12,14.13
17067,6,Gràcia,28,Vallcarca i els Penitents,PATIS_D,70-75 dB,0.0,913.12,14.13
17068,6,Gràcia,28,Vallcarca i els Penitents,PATIS_D,75-80 dB,0.0,913.12,14.13
17069,6,Gràcia,28,Vallcarca i els Penitents,PATIS_D,>=80 dB,0.0,913.12,14.13
17070,6,Gràcia,29,el Coll,PATIS_D,<40 dB,93.44,724.93,12.41
17071,6,Gràcia,29,el Coll,PATIS_D,40-45 dB,0.0,724.93,12.41
17072,6,Gràcia,29,el Coll,PATIS_D,45-50 dB,0.0,724.93,12.41
17073,6,Gràcia,29,el Coll,PATIS_D,50-55 dB,3.61,724.93,12.41
17074,6,Gràcia,29,el Coll,PATIS_D,55-60 dB,2.95,724.93,12.41
17075,6,Gràcia,29,el Coll,PATIS_D,60-65 dB,0.0,724.93,12.41
17076,6,Gràcia,29,el Coll,PATIS_D,65-70 dB,0.0,724.93,12.41
17077,6,Gràcia,29,el Coll,PATIS_D,70-75 dB,0.0,724.93,12.41
17078,6,Gràcia,29,el Coll,PATIS_D,75-80 dB,0.0,724.93,12.41
17079,6,Gràcia,29,el Coll,PATIS_D,>=80 dB,0.0,724.93,12.41
17080,6,Gràcia,30,la Salut,PATIS_D,<40 dB,89.5,810.66,12.45
17081,6,Gràcia,30,la Salut,PATIS_D,40-45 dB,0.0,810.66,12.45
17082,6,Gràcia,30,la Salut,PATIS_D,45-50 dB,0.0,810.66,12.45
17083,6,Gràcia,30,la Salut,PATIS_D,50-55 dB,6.56,810.66,12.45
17084,6,Gràcia,30,la Salut,PATIS_D,55-60 dB,2.19,810.66,12.45
17085,6,Gràcia,30,la Salut,PATIS_D,60-65 dB,1.75,810.66,12.45
17086,6,Gràcia,30,la Salut,PATIS_D,65-70 dB,0.0,810.66,12.45
17087,6,Gràcia,30,la Salut,PATIS_D,70-75 dB,0.0,810.66,12.45
17088,6,Gràcia,30,la Salut,PATIS_D,75-80 dB,0.0,810.66,12.45
17089,6,Gràcia,30,la Salut,PATIS_D,>=80 dB,0.0,810.66,12.45
17090,6,Gràcia,31,la Vila de Gràcia,PATIS_D,<40 dB,91.4,859.36,15.0
17091,6,Gràcia,31,la Vila de Gràcia,PATIS_D,40-45 dB,0.0,859.36,15.0
17092,6,Gràcia,31,la Vila de Gràcia,PATIS_D,45-50 dB,0.0,859.36,15.0
17093,6,Gràcia,31,la Vila de Gràcia,PATIS_D,50-55 dB,5.15,859.36,15.0
17094,6,Gràcia,31,la Vila de Gràcia,PATIS_D,55-60 dB,0.67,859.36,15.0
17095,6,Gràcia,31,la Vila de Gràcia,PATIS_D,60-65 dB,2.78,859.36,15.0
17096,6,Gràcia,31,la Vila de Gràcia,PATIS_D,65-70 dB,0.0,859.36,15.0
17097,6,Gràcia,31,la Vila de Gràcia,PATIS_D,70-75 dB,0.0,859.36,15.0
17098,6,Gràcia,31,la Vila de Gràcia,PATIS_D,75-80 dB,0.0,859.36,15.0
17099,6,Gràcia,31,la Vila de Gràcia,PATIS_D,>=80 dB,0.0,859.36,15.0
17100,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,PATIS_D,<40 dB,86.97,863.55,13.55
17101,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,PATIS_D,40-45 dB,0.0,863.55,13.55
17102,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,PATIS_D,45-50 dB,0.0,863.55,13.55
17103,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,PATIS_D,50-55 dB,6.61,863.55,13.55
17104,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,PATIS_D,55-60 dB,3.72,863.55,13.55
17105,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,PATIS_D,60-65 dB,2.7,863.55,13.55
17106,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,PATIS_D,65-70 dB,0.0,863.55,13.55
17107,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,PATIS_D,70-75 dB,0.0,863.55,13.55
17108,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,PATIS_D,75-80 dB,0.0,863.55,13.55
17109,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,PATIS_D,>=80 dB,0.0,863.55,13.55
17110,7,Horta-Guinardó,33,el Baix Guinardó,PATIS_D,<40 dB,93.49,769.32,12.58
17111,7,Horta-Guinardó,33,el Baix Guinardó,PATIS_D,40-45 dB,0.0,769.32,12.58
17112,7,Horta-Guinardó,33,el Baix Guinardó,PATIS_D,45-50 dB,0.0,769.32,12.58
17113,7,Horta-Guinardó,33,el Baix Guinardó,PATIS_D,50-55 dB,4.43,769.32,12.58
17114,7,Horta-Guinardó,33,el Baix Guinardó,PATIS_D,55-60 dB,1.65,769.32,12.58
17115,7,Horta-Guinardó,33,el Baix Guinardó,PATIS_D,60-65 dB,0.43,769.32,12.58
17116,7,Horta-Guinardó,33,el Baix Guinardó,PATIS_D,65-70 dB,0.0,769.32,12.58
17117,7,Horta-Guinardó,33,el Baix Guinardó,PATIS_D,70-75 dB,0.0,769.32,12.58
17118,7,Horta-Guinardó,33,el Baix Guinardó,PATIS_D,75-80 dB,0.0,769.32,12.58
17119,7,Horta-Guinardó,33,el Baix Guinardó,PATIS_D,>=80 dB,0.0,769.32,12.58
17120,7,Horta-Guinardó,34,Can Baró,PATIS_D,<40 dB,96.31,684.79,12.39
17121,7,Horta-Guinardó,34,Can Baró,PATIS_D,40-45 dB,0.0,684.79,12.39
17122,7,Horta-Guinardó,34,Can Baró,PATIS_D,45-50 dB,0.0,684.79,12.39
17123,7,Horta-Guinardó,34,Can Baró,PATIS_D,50-55 dB,3.69,684.79,12.39
17124,7,Horta-Guinardó,34,Can Baró,PATIS_D,55-60 dB,0.0,684.79,12.39
17125,7,Horta-Guinardó,34,Can Baró,PATIS_D,60-65 dB,0.0,684.79,12.39
17126,7,Horta-Guinardó,34,Can Baró,PATIS_D,65-70 dB,0.0,684.79,12.39
17127,7,Horta-Guinardó,34,Can Baró,PATIS_D,70-75 dB,0.0,684.79,12.39
17128,7,Horta-Guinardó,34,Can Baró,PATIS_D,75-80 dB,0.0,684.79,12.39
17129,7,Horta-Guinardó,34,Can Baró,PATIS_D,>=80 dB,0.0,684.79,12.39
17130,7,Horta-Guinardó,35,el Guinardó,PATIS_D,<40 dB,93.54,735.92,12.29
17131,7,Horta-Guinardó,35,el Guinardó,PATIS_D,40-45 dB,0.0,735.92,12.29
17132,7,Horta-Guinardó,35,el Guinardó,PATIS_D,45-50 dB,0.0,735.92,12.29
17133,7,Horta-Guinardó,35,el Guinardó,PATIS_D,50-55 dB,3.78,735.92,12.29
17134,7,Horta-Guinardó,35,el Guinardó,PATIS_D,55-60 dB,2.18,735.92,12.29
17135,7,Horta-Guinardó,35,el Guinardó,PATIS_D,60-65 dB,0.5,735.92,12.29
17136,7,Horta-Guinardó,35,el Guinardó,PATIS_D,65-70 dB,0.0,735.92,12.29
17137,7,Horta-Guinardó,35,el Guinardó,PATIS_D,70-75 dB,0.0,735.92,12.29
17138,7,Horta-Guinardó,35,el Guinardó,PATIS_D,75-80 dB,0.0,735.92,12.29
17139,7,Horta-Guinardó,35,el Guinardó,PATIS_D,>=80 dB,0.0,735.92,12.29
17140,7,Horta-Guinardó,36,la Font d'en Fargues,PATIS_D,<40 dB,100.0,819.99,13.17
17141,7,Horta-Guinardó,36,la Font d'en Fargues,PATIS_D,40-45 dB,0.0,819.99,13.17
17142,7,Horta-Guinardó,36,la Font d'en Fargues,PATIS_D,45-50 dB,0.0,819.99,13.17
17143,7,Horta-Guinardó,36,la Font d'en Fargues,PATIS_D,50-55 dB,0.0,819.99,13.17
17144,7,Horta-Guinardó,36,la Font d'en Fargues,PATIS_D,55-60 dB,0.0,819.99,13.17
17145,7,Horta-Guinardó,36,la Font d'en Fargues,PATIS_D,60-65 dB,0.0,819.99,13.17
17146,7,Horta-Guinardó,36,la Font d'en Fargues,PATIS_D,65-70 dB,0.0,819.99,13.17
17147,7,Horta-Guinardó,36,la Font d'en Fargues,PATIS_D,70-75 dB,0.0,819.99,13.17
17148,7,Horta-Guinardó,36,la Font d'en Fargues,PATIS_D,75-80 dB,0.0,819.99,13.17
17149,7,Horta-Guinardó,36,la Font d'en Fargues,PATIS_D,>=80 dB,0.0,819.99,13.17
17150,7,Horta-Guinardó,37,el Carmel,PATIS_D,<40 dB,96.89,603.48,11.02
17151,7,Horta-Guinardó,37,el Carmel,PATIS_D,40-45 dB,0.0,603.48,11.02
17152,7,Horta-Guinardó,37,el Carmel,PATIS_D,45-50 dB,0.0,603.48,11.02
17153,7,Horta-Guinardó,37,el Carmel,PATIS_D,50-55 dB,1.46,603.48,11.02
17154,7,Horta-Guinardó,37,el Carmel,PATIS_D,55-60 dB,0.24,603.48,11.02
17155,7,Horta-Guinardó,37,el Carmel,PATIS_D,60-65 dB,1.41,603.48,11.02
17156,7,Horta-Guinardó,37,el Carmel,PATIS_D,65-70 dB,0.0,603.48,11.02
17157,7,Horta-Guinardó,37,el Carmel,PATIS_D,70-75 dB,0.0,603.48,11.02
17158,7,Horta-Guinardó,37,el Carmel,PATIS_D,75-80 dB,0.0,603.48,11.02
17159,7,Horta-Guinardó,37,el Carmel,PATIS_D,>=80 dB,0.0,603.48,11.02
17160,7,Horta-Guinardó,38,la Teixonera,PATIS_D,<40 dB,99.61,648.95,11.16
17161,7,Horta-Guinardó,38,la Teixonera,PATIS_D,40-45 dB,0.0,648.95,11.16
17162,7,Horta-Guinardó,38,la Teixonera,PATIS_D,45-50 dB,0.0,648.95,11.16
17163,7,Horta-Guinardó,38,la Teixonera,PATIS_D,50-55 dB,0.39,648.95,11.16
17164,7,Horta-Guinardó,38,la Teixonera,PATIS_D,55-60 dB,0.0,648.95,11.16
17165,7,Horta-Guinardó,38,la Teixonera,PATIS_D,60-65 dB,0.0,648.95,11.16
17166,7,Horta-Guinardó,38,la Teixonera,PATIS_D,65-70 dB,0.0,648.95,11.16
17167,7,Horta-Guinardó,38,la Teixonera,PATIS_D,70-75 dB,0.0,648.95,11.16
17168,7,Horta-Guinardó,38,la Teixonera,PATIS_D,75-80 dB,0.0,648.95,11.16
17169,7,Horta-Guinardó,38,la Teixonera,PATIS_D,>=80 dB,0.0,648.95,11.16
17170,7,Horta-Guinardó,39,Sant Genís dels Agudells,PATIS_D,<40 dB,100.0,672.3,9.48
17171,7,Horta-Guinardó,39,Sant Genís dels Agudells,PATIS_D,40-45 dB,0.0,672.3,9.48
17172,7,Horta-Guinardó,39,Sant Genís dels Agudells,PATIS_D,45-50 dB,0.0,672.3,9.48
17173,7,Horta-Guinardó,39,Sant Genís dels Agudells,PATIS_D,50-55 dB,0.0,672.3,9.48
17174,7,Horta-Guinardó,39,Sant Genís dels Agudells,PATIS_D,55-60 dB,0.0,672.3,9.48
17175,7,Horta-Guinardó,39,Sant Genís dels Agudells,PATIS_D,60-65 dB,0.0,672.3,9.48
17176,7,Horta-Guinardó,39,Sant Genís dels Agudells,PATIS_D,65-70 dB,0.0,672.3,9.48
17177,7,Horta-Guinardó,39,Sant Genís dels Agudells,PATIS_D,70-75 dB,0.0,672.3,9.48
17178,7,Horta-Guinardó,39,Sant Genís dels Agudells,PATIS_D,75-80 dB,0.0,672.3,9.48
17179,7,Horta-Guinardó,39,Sant Genís dels Agudells,PATIS_D,>=80 dB,0.0,672.3,9.48
17180,7,Horta-Guinardó,40,Montbau,PATIS_D,<40 dB,100.0,724.3,12.54
17181,7,Horta-Guinardó,40,Montbau,PATIS_D,40-45 dB,0.0,724.3,12.54
17182,7,Horta-Guinardó,40,Montbau,PATIS_D,45-50 dB,0.0,724.3,12.54
17183,7,Horta-Guinardó,40,Montbau,PATIS_D,50-55 dB,0.0,724.3,12.54
17184,7,Horta-Guinardó,40,Montbau,PATIS_D,55-60 dB,0.0,724.3,12.54
17185,7,Horta-Guinardó,40,Montbau,PATIS_D,60-65 dB,0.0,724.3,12.54
17186,7,Horta-Guinardó,40,Montbau,PATIS_D,65-70 dB,0.0,724.3,12.54
17187,7,Horta-Guinardó,40,Montbau,PATIS_D,70-75 dB,0.0,724.3,12.54
17188,7,Horta-Guinardó,40,Montbau,PATIS_D,75-80 dB,0.0,724.3,12.54
17189,7,Horta-Guinardó,40,Montbau,PATIS_D,>=80 dB,0.0,724.3,12.54
17190,7,Horta-Guinardó,41,la Vall d'Hebron,PATIS_D,<40 dB,81.15,826.61,12.04
17191,7,Horta-Guinardó,41,la Vall d'Hebron,PATIS_D,40-45 dB,0.0,826.61,12.04
17192,7,Horta-Guinardó,41,la Vall d'Hebron,PATIS_D,45-50 dB,0.0,826.61,12.04
17193,7,Horta-Guinardó,41,la Vall d'Hebron,PATIS_D,50-55 dB,18.85,826.61,12.04
17194,7,Horta-Guinardó,41,la Vall d'Hebron,PATIS_D,55-60 dB,0.0,826.61,12.04
17195,7,Horta-Guinardó,41,la Vall d'Hebron,PATIS_D,60-65 dB,0.0,826.61,12.04
17196,7,Horta-Guinardó,41,la Vall d'Hebron,PATIS_D,65-70 dB,0.0,826.61,12.04
17197,7,Horta-Guinardó,41,la Vall d'Hebron,PATIS_D,70-75 dB,0.0,826.61,12.04
17198,7,Horta-Guinardó,41,la Vall d'Hebron,PATIS_D,75-80 dB,0.0,826.61,12.04
17199,7,Horta-Guinardó,41,la Vall d'Hebron,PATIS_D,>=80 dB,0.0,826.61,12.04
17200,7,Horta-Guinardó,42,la Clota,PATIS_D,<40 dB,100.0,718.37,11.83
17201,7,Horta-Guinardó,42,la Clota,PATIS_D,40-45 dB,0.0,718.37,11.83
17202,7,Horta-Guinardó,42,la Clota,PATIS_D,45-50 dB,0.0,718.37,11.83
17203,7,Horta-Guinardó,42,la Clota,PATIS_D,50-55 dB,0.0,718.37,11.83
17204,7,Horta-Guinardó,42,la Clota,PATIS_D,55-60 dB,0.0,718.37,11.83
17205,7,Horta-Guinardó,42,la Clota,PATIS_D,60-65 dB,0.0,718.37,11.83
17206,7,Horta-Guinardó,42,la Clota,PATIS_D,65-70 dB,0.0,718.37,11.83
17207,7,Horta-Guinardó,42,la Clota,PATIS_D,70-75 dB,0.0,718.37,11.83
17208,7,Horta-Guinardó,42,la Clota,PATIS_D,75-80 dB,0.0,718.37,11.83
17209,7,Horta-Guinardó,42,la Clota,PATIS_D,>=80 dB,0.0,718.37,11.83
17210,7,Horta-Guinardó,43,Horta,PATIS_D,<40 dB,96.29,698.01,11.64
17211,7,Horta-Guinardó,43,Horta,PATIS_D,40-45 dB,0.0,698.01,11.64
17212,7,Horta-Guinardó,43,Horta,PATIS_D,45-50 dB,0.0,698.01,11.64
17213,7,Horta-Guinardó,43,Horta,PATIS_D,50-55 dB,2.19,698.01,11.64
17214,7,Horta-Guinardó,43,Horta,PATIS_D,55-60 dB,1.52,698.01,11.64
17215,7,Horta-Guinardó,43,Horta,PATIS_D,60-65 dB,0.0,698.01,11.64
17216,7,Horta-Guinardó,43,Horta,PATIS_D,65-70 dB,0.0,698.01,11.64
17217,7,Horta-Guinardó,43,Horta,PATIS_D,70-75 dB,0.0,698.01,11.64
17218,7,Horta-Guinardó,43,Horta,PATIS_D,75-80 dB,0.0,698.01,11.64
17219,7,Horta-Guinardó,43,Horta,PATIS_D,>=80 dB,0.0,698.01,11.64
17220,8,Nou Barris,44,Vilapicina i la Torre Llobeta,PATIS_D,<40 dB,95.96,715.24,11.35
17221,8,Nou Barris,44,Vilapicina i la Torre Llobeta,PATIS_D,40-45 dB,0.0,715.24,11.35
17222,8,Nou Barris,44,Vilapicina i la Torre Llobeta,PATIS_D,45-50 dB,0.0,715.24,11.35
17223,8,Nou Barris,44,Vilapicina i la Torre Llobeta,PATIS_D,50-55 dB,2.17,715.24,11.35
